Regionname,Rooms
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,7
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,6
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,6
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,2
Eastern Metropolitan,2
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,5
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,5
Eastern Metropolitan,10
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,1
Eastern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,2
Eastern Metropolitan,1
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,2
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,2
Eastern Metropolitan,5
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,4
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,3
Eastern Metropolitan,2
Eastern Metropolitan,5
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,6
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,5
Southern Metropolitan,6
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
